,Latitude,Longitude,Airport,Water,Building,Green_Space,Railway_Station,Urban_Area,Distance_Nearest_Greenspace,Value_co,Value_no2,Value_o3,Value_so2,Value_ai,AQ_score,Pop_density,Greenspace_score,penalty_reward
8821,51.66135900375473,-0.0049798009076249,0,0,1,1,0,1,0.166674504687212,0.773042168314904,0.0043353474689698,7.293660656838394,0.0291375400558974,-0.9006167585566083,0.3841197932326661,0.8648914098739624,0.07131749781598869,0.46875
8822,51.66133987160699,-0.0013554425691836,0,0,1,0,0,1,0.2829750312278092,0.7733656597103985,0.0043162045061996,7.2893005241440605,0.0290898743379277,-0.8952434965026292,0.3838612605934461,1.7652106285095217,0.20064306282571592,1.171875
8823,51.66132062791139,0.0022689126997205,0,0,0,1,0,0,0.166674246013473,0.7739138494991485,0.0042484554619062,7.286936420570854,0.0290718760955672,-0.8923703387056321,0.3830016510708692,1.7652106285095217,0.07767956530978352,0.5
8824,51.66130127266809,0.0058932648812478,0,0,0,1,0,0,0.1666664364571794,0.7742449278202655,0.0042030807336233,7.2886336649576355,0.0291351625280459,-0.9018741333250428,0.3820688846884598,0.9340722560882568,0.0758112809179256,0.5
8825,51.66128180587728,0.0095176139575581,0,0,0,1,0,0,0.1666664364571759,0.7741384345832752,0.0041705031084831,7.282529344900939,0.0293105298441283,-0.900681575955598,0.3810686454172007,0.9340722560882568,0.07561595727979868,0.5
8826,51.661262227539126,0.0131419599108124,0,0,1,1,0,0,0.1666664364571773,0.7733537969829969,0.0041369484874843,7.278267681198266,0.0298132267777418,-0.8827877963775519,0.3817012493063025,0.9340722560882568,0.056804617661272705,0.375
8827,51.66124253765379,0.0167663027231706,0,0,1,1,0,0,0.1666664364571774,0.7729614722506053,0.004124687731421,7.255546165924848,0.0299331378368959,-0.7270398005252021,0.3910249377694113,0.9340722560882568,0.0581701434937181,0.375
8828,51.66122273622147,0.0203906423767939,0,0,1,1,0,0,0.1666664364571818,0.7725304465932408,0.0041082602041936,7.270423305733118,0.0300824113051694,-0.87940921641171,0.3801689063906305,0.9340722560882568,0.05658019426448161,0.375
8829,51.66120282324233,0.0240149788538429,0,0,1,1,0,0,0.1666664364571755,0.772728909969877,0.0040919454369394,7.274626798249553,0.0302292667084123,-0.9290654987024156,0.3769620243499069,0.9340722560882568,0.056110521743188896,0.375
8830,51.66118279871653,0.0276393121364779,0,0,1,1,0,0,0.1666664364571797,0.7729225801144994,0.0040860876190209,7.276707912195663,0.0305608811902785,-0.940503565543788,0.3772495245496334,0.9340722560882568,0.05615262835701615,0.375
8831,51.66116266264427,0.0312636422068609,0,0,1,1,0,0,0.1666664364571837,0.7732382316701647,0.0041105720154677,7.272213317504086,0.0308726118539259,-0.9480205719854436,0.3777238456689982,0.9340722560882568,0.056222096330332885,0.375
8832,51.66114241502574,0.0348879690471522,0,0,1,1,0,0,0.1666664364571754,0.7729834792553932,0.0040984428917799,7.261968298113814,0.0310991479617094,-0.9528051668025044,0.3760961090715167,0.9340722560882568,0.05598370179569394,0.375
8833,51.6611220558611,0.0385122926395131,0,0,0,1,0,0,0.1666664364571783,0.7731619276938418,0.0040808545733809,7.259312474620723,0.0313858409562864,-0.956402009763294,0.3760515044936651,1.7286920547485352,0.07624777950042018,0.5
8834,51.66110158515056,0.0421366129661056,0,0,0,1,0,0,0.1666664364571841,0.7731741671376786,0.0040423083151058,7.250012863763883,0.0315388008251608,-0.9599109429926346,0.3742259020798786,1.7286920547485354,0.07589128149491359,0.5
8835,51.66108100289424,0.0457609300090901,0,0,0,1,0,0,0.1666664364571889,0.7735648540134039,0.0040159548993638,7.238204268971846,0.0319856984605343,-0.9647416414070796,0.3734019170017186,1.7286920547485352,0.07573037623169052,0.5
8836,51.66106030909239,0.049385243750629,0,0,0,1,0,0,0.1666664364571754,0.7738960910058278,0.0038864841423965,7.224757296313172,0.03266030473595,-0.9645414755434324,0.3712146275268195,1.7286920547485352,0.07530324909306439,0.5
8837,51.66103950374517,0.0530095541728831,0,0,0,1,0,0,0.1666664364571747,0.7741567635380544,0.0037805714542189,7.225652215414126,0.0330976453168835,-0.95328292719091,0.3715132846369906,6.5801310539245605,0.08520068547016592,0.5
8838,51.66101858685278,0.0566338612580155,0,1,0,1,0,0,0.1666664364571816,0.7748594424200068,0.0037680794653251,7.242384296380871,0.0328485748487571,-0.9625076690265756,0.3727781195169184,6.5801310539245605,0.0,0.0
8839,51.66099755841537,0.0602581649881867,0,1,1,1,0,1,0.1666664364571825,0.7755767623638381,0.0038983329096809,7.257621080585537,0.0319070489173971,-0.990812615556492,0.3734377431266996,6.5801310539245605,0.0,0.0
8840,51.66097641843316,0.0638824653455599,0,1,1,1,0,1,0.1666664364571796,0.7762141716861136,0.0039678417794167,7.265346720580416,0.0311662985812978,-1.0625083737751675,0.3688501143375982,6.5801310539245605,0.0,0.0
8841,51.66095516690633,0.0675067623122962,0,0,1,1,0,1,0.1666664364571768,0.7764355020290349,0.0039150810254886,7.273225325419812,0.0307473536516999,-1.0331301793040009,0.370326530793831,2.346069812774658,0.0716080471401082,0.46875
8842,51.66093380383505,0.0711310558705586,0,0,1,1,0,1,0.1666664364571819,0.7765939674853335,0.0039225054551112,7.280088831362442,0.0304559313310062,-1.0073253779014697,0.3728552974606184,2.346069812774658,0.07207099378153,0.46875
8843,51.66091232921955,0.0747553460025094,0,0,0,1,0,1,0.166666436457178,0.7768546614899741,0.0038381837156729,7.288082677434771,0.0303567828799782,-0.9965855602611872,0.3730686240988662,2.105985164642334,0.09553809142842476,0.625
8844,51.66089074306,0.078379632690311,0,0,1,1,0,1,0.1666664364571799,0.7770542530245848,0.0038407868087137,7.294192441365756,0.0303179325329006,-0.9856859126353436,0.3748951261361108,5.651986598968506,0.07873005758270771,0.46875
8845,51.66086904535658,0.0820039159161259,0,0,1,1,0,1,0.1666664364571793,0.7772501541111553,0.0038007399787456,7.293141002703955,0.0303557475824715,-0.9761614743157566,0.3750415390232327,7.702447414398193,0.08265545772706621,0.46875
8846,51.66084723610951,0.0856281956621171,0,1,1,1,0,1,0.1666664364571818,0.7775259805647478,0.0038038998581364,7.292507453894748,0.0305592105969073,-0.9663473986035214,0.3766485723945844,18.242149353027344,0.0,0.0
8847,51.66082531531895,0.0892524719104474,0,1,1,1,0,1,0.1666710856992762,0.7779859514521316,0.0037853727524962,7.29155214315537,0.0307367259885675,-0.979380491222028,0.3760757300695291,5.870923042297363,0.0,0.0
8848,51.66080328298514,0.0928767446432798,0,0,0,0,0,0,0.2500041706965428,0.7783217456673936,0.0037947590056841,7.28640422853884,0.0308979049766497,-0.9770276056626512,0.3765974387401027,2.761180639266968,0.21013027627115338,1.25
8849,51.660781139108245,0.0965010138427773,0,0,1,1,0,1,0.1666752034611076,0.7787406287766867,0.0037991758564517,7.2849991987349,0.031587867828471,-0.9874826655174194,0.3779029265626352,2.761180639266968,0.0737848896586366,0.46875
8850,51.66075888368848,0.1001252794911038,0,0,1,0,0,1,0.2500039055680583,0.7785619709534245,0.0037753327685151,7.280844881525941,0.0322017581449307,-0.9994472700617968,0.3773029987639098,2.761180639266968,0.19734308004874795,1.171875
8851,51.660736516726026,0.1037495415704215,0,0,0,1,0,0,0.1666705520061138,0.7791725467988415,0.0037911564492416,7.283144797528525,0.0322985884148462,-1.0000169360545133,0.3788012103815264,2.761180639266968,0.07887898322631788,0.5
8852,51.66071403822111,0.1073738000628954,0,0,0,1,0,0,0.1666664364571853,0.7793037531541911,0.0038354917353247,7.281855502697285,0.0317582919246622,-0.9887217024266404,0.3792097259608104,0.7736008167266846,0.07492750400620168,0.5
8853,51.660691448173885,0.1109980549506878,0,0,1,1,0,0,0.1666702843912669,0.7792128812831068,0.0038680200994596,7.2834752248330865,0.0309466171924629,-0.9797282934844116,0.3786163079190229,0.7736008167266846,0.056108902431176125,0.375
8854,51.660668746584605,0.1146223062159634,0,0,1,0,0,0,0.282975720062841,0.7790800287291559,0.0038826258314746,7.289126146381069,0.0303179851260727,-0.978777822428555,0.3779410308930048,0.7736008167266846,0.1539841083874514,0.9375
8855,51.660645933453445,0.1182465538408856,0,1,1,0,0,0,0.4527217003108892,0.7786698396935858,0.0038911686661033,7.294978426852713,0.0295979137649614,-0.9751418630369492,0.3768391541324991,0.7736008167266846,0.0,0.0
8856,51.6606230087806,0.1218707978076183,0,0,0,0,0,0,0.5393381102112438,0.777668667898276,0.0038400199680869,7.300444500734458,0.0292067896799404,-0.9574278362418864,0.3757968222244908,0.7736008167266847,0.24495616217963714,1.25
8857,51.660599972566295,0.1254950380983264,0,0,1,0,0,0,0.5177282395886984,0.7752335365109104,0.0038501909798215,7.302575527208851,0.0287495966261592,-0.9532763312429924,0.372691477084196,0.7736008167266846,0.17965888375675665,0.9375
8858,51.66057682481074,0.1291192746951735,0,0,1,0,0,0,0.3693808278877605,0.7687175392028543,0.0038266979957691,7.307963121083851,0.0285491280131267,-0.953225545853986,0.365044664852555,0.3413702547550201,0.15688294022704088,0.9375
8859,51.660553565514114,0.1327435075803241,0,0,1,1,0,0,0.1666694803402312,0.7721231092027037,0.0037957200954048,7.309369236496057,0.0285448633562674,-0.9565565901860792,0.3681552847099912,0.3413702547550201,0.0539193115733729,0.375
8860,51.66053019467665,0.1363677367359432,0,1,0,1,0,0,0.1666693436966665,0.7663051153620914,0.0037508078315777,7.310782812720962,0.0284543407700754,-0.9660103325990091,0.3598774519910906,0.3413702547550201,0.0,0.0
8861,51.66050671229854,0.1399919621441952,0,1,0,0,0,0,0.3190192198221875,0.7751910081432709,0.0036729198955002,7.309001416170387,0.0285700631278396,-0.964597495951601,0.3685066775621816,0.6883829832077026,0.0,0.0
8862,51.66048311838,0.1436161837872445,0,0,0,0,0,0,0.5177222391721192,0.779321952927827,0.0036033975279275,7.305526337748464,0.0285132587582608,-0.9595476851707196,0.3715851906386539,0.6883829832077026,0.23827955337940274,1.25
8863,51.660459412921256,0.1472404016472575,0,0,0,0,0,0,0.449647363406279,0.7809993590731785,0.0035898804400497,7.308238524235922,0.0285861262927424,-0.9471048688271968,0.3747346966791949,0.6883829832077026,0.22950243390235237,1.25
8864,51.660435595922486,0.1508646157063975,0,1,0,0,0,0,0.3663111343414284,0.7818480953771724,0.0035538280566278,7.308134382079333,0.0285900053804805,-0.9464853529159144,0.3750112493529618,0.6883829832077026,0.0,0.0
8865,51.66041166738393,0.1544888259468307,0,1,0,0,0,0,0.3190204624117791,0.7820707454158788,0.0034893847992027,7.307987481230418,0.0285520330637998,-0.9449759108370874,0.373969396905317,0.6883829832077026,0.0,0.0
8866,51.6603876273058,0.1581130323507225,0,1,1,0,0,0,0.2860491666232826,0.7815724813124921,0.003505672316045,7.305006492434758,0.0284810508879765,-0.9446848041443504,0.3732028927737886,0.6883829832077026,0.0,0.0
8867,51.6603634756883,0.1617372349002381,0,1,1,1,0,0,0.1996373077170396,0.7791304364381777,0.00345418157201,7.30408435201389,0.0282912251462648,-0.9469246515701044,0.3686307964386704,0.6883829832077026,0.0,0.0
8868,51.660339212531646,0.1653614335775432,0,1,0,1,0,0,0.1666664364571791,0.7614906866509594,0.0033822633829105,7.299926914554489,0.0280049649567244,-0.940321480777021,0.3465804762689288,0.7919321060180664,0.0,0.0
8869,51.66031483783606,0.1689856283648038,0,0,0,1,0,0,0.1666664364571784,0.7787520719145071,0.0033603978535229,7.297499544125995,0.0275341387130988,-0.9352526810137952,0.3644904516118131,0.5575901865959167,0.07161508229000227,0.5
8870,51.66029035160175,0.1726098192441854,0,0,0,1,0,0,0.1666664364571875,0.7816563228014357,0.0033549672293336,7.295531174533294,0.0270347335223613,-0.9293982484172976,0.3666009181293838,0.5575901865959167,0.07202720767859866,0.5
8871,51.66026575382894,0.1762340061978546,0,1,1,1,0,0,0.1666664364571835,0.7823663756785272,0.0033792836196729,7.293412632600759,0.0261986685805741,-0.9315843938823068,0.3653095804566232,0.5575901865959167,0.0,0.0
8872,51.66024104451787,0.1798581892079773,0,1,1,1,0,0,0.1666664364571786,0.782690338475425,0.00339380764042,7.288470393936546,0.0254235461791408,-0.9456628133788808,0.3622267272865877,0.5575901865959167,0.0,0.0
8873,51.66021622366871,0.1834823682567195,0,1,1,1,0,0,0.1666664364571805,0.7829215868919148,0.0034078304548191,7.286430637827642,0.0257044085000808,-0.9503812702492516,0.3628509154158383,0.5575901865959167,0.0,0.0
8874,51.66019129128173,0.1871065433262481,0,1,0,1,0,0,0.1666664364571752,0.783435718230226,0.0034306836724765,7.286123589986104,0.0263151953898009,-0.949118165912918,0.3655164902653226,0.5575901865959167,0.0,0.0
8875,51.66016624735714,0.1907307143987298,0,1,1,1,0,0,0.1666673067653329,0.7839129162275962,0.0034437913433432,7.283172644604294,0.0266701355472554,-0.9561369940896745,0.3662885728780035,1.6257555484771729,0.0,0.0
8876,51.66014109189516,0.1943548814563312,0,1,0,0,0,0,0.2860459035875188,0.7843039648234915,0.0034517394763323,7.281455420282964,0.0268835968433175,-0.9501742193499514,0.3677003902414639,1.6257555484771729,0.0,0.0
8877,51.660115824896,0.1979790444812194,0,1,0,1,0,0,0.166667035181472,0.7847145134320136,0.0034549701327117,7.28032795626685,0.0270586064016113,-0.946023801689562,0.3688687507078662,1.6257555484771729,0.0,0.0
8878,51.66009044635992,0.2016032034555614,0,1,0,1,0,0,0.1666668959164485,0.7848371576302068,0.0034429116183306,7.280236348883857,0.0274101542756813,-0.9470488945680842,0.36956888073501,1.6257555484771729,0.0,0.0
8879,51.6600649562871,0.2052273583615237,0,1,0,0,0,0,0.2829698996102455,0.7848682980763845,0.0034734258360385,7.2797542637589086,0.0276127734117864,-0.9437033267487612,0.3709465416682669,1.6257555484771729,0.0,0.0
8880,51.66003935467781,0.2088515091812749,0,1,1,0,0,0,0.4527121737784005,0.785028881802717,0.0035047211881808,7.279984830586358,0.0278826268506313,-0.943393777186512,0.3725025407233636,1.6257555484771729,0.0,0.0
8881,51.66001364153226,0.2124756558969812,0,0,1,0,0,0,0.3663023729607879,0.7846526172869782,0.0035339105394267,7.280603114054863,0.0280516280586367,-0.9497216219439724,0.3726664338427173,1.6257555484771726,0.16551827116075335,0.9375
8882,51.65998781685068,0.2160997984908111,0,0,0,1,0,0,0.1666663463232782,0.7847047201386065,0.0035677073594523,7.28125816348828,0.0282147801675999,-0.9560142561168828,0.3733984234887168,1.6257555484771729,0.07552092453126578,0.5
8883,51.6599618806333,0.2197239369449322,0,0,1,1,0,0,0.1666662086044554,0.7842757476742412,0.0035412838738954,7.28056674009952,0.0285010525387932,-0.9562482993353438,0.3730087601534474,1.6257555484771729,0.056583617533259245,0.375
8884,51.65993583288036,0.2233480712415126,0,0,0,0,0,0,0.2499992889856799,0.7840472067983909,0.0035129566521872,7.280670584061639,0.0287145958745734,-0.9491673529762554,0.3733108601066662,1.6257555484771729,0.20224233002667819,1.25
8885,51.65990967359206,0.2269722013627197,0,1,0,1,0,0,0.16666543143341,0.7837832353793556,0.0035042371202916,7.278050929816253,0.0291836685037568,-0.9523974062948783,0.3734471098111949,1.625755548477173,0.0,0.0
8886,51.65988340276867,0.2305963272907223,0,1,0,1,0,0,0.1666651552435206,0.7839342982585225,0.003458480192158,7.274996135803448,0.0294436554253759,-0.947439933590986,0.3733755377333551,1.6257555484771729,0.0,0.0
8887,51.65985702041044,0.2342204490076888,0,0,0,1,0,0,0.1666656588080884,0.7835694008023516,0.0034539477508039,7.270347618150664,0.0298533862066028,-0.946355620574758,0.3734233752348839,1.1381553411483765,0.07453686003637582,0.5
8888,51.659830526517545,0.2378445664957875,0,0,0,1,0,0,0.1666646020949312,0.78312222901487,0.0034038510698362,7.269442479706132,0.0302856319454868,-0.947845228878337,0.3727812221784746,1.1381553411483765,0.0744113950542581,0.5
8889,51.65980392109026,0.2414686797371873,0,0,0,1,0,0,0.1666643251352819,0.7825565420662391,0.00338399065258,7.266859205420655,0.0306176371868459,-0.94942123765054,0.3721403494432954,1.1381553411483765,0.07428622996591394,0.5
8890,51.65977720412884,0.2450927887140568,0,0,0,1,0,0,0.1666652433957245,0.7818293296783417,0.0034091765402078,7.26032334401842,0.0311461308843539,-0.9575103305387764,0.3717049714018708,1.1381553411483765,0.07420126924186686,0.5
