,Latitude,Longitude,Airport,Water,Building,Green_Space,Railway_Station,Urban_Area,Distance_Nearest_Greenspace,Value_co,Value_no2,Value_o3,Value_so2,Value_ai,AQ_score,Pop_density,norm_Pop_density
53973,51.27562023239231,0.2034793302926441,0,0,1,1,0,1,0.16666643645717538,0.761724242300766,0.0036111801391341155,7.180026737541864,0.020906599705696485,-0.4854467316955086,0.3549093613252737,1.5847728252410889,0.04378133486440524
53974,51.27559487084636,0.2070730774800229,0,0,1,1,0,1,0.16666643645718038,0.761344730842606,0.0033023923533180176,7.241751647347681,0.022043680264658937,-0.7087206402115644,0.3409214134417256,1.0235155820846558,0.020690650391411106
53975,51.275569399289104,0.2106668206911145,0,0,1,1,0,1,0.16666643645718257,0.7610416761785579,0.0031529630028118137,7.252491836426701,0.022565401414009784,-0.7366715804102547,0.3379992481900028,1.0235155820846558,0.020690650391411106
53976,51.2755438177208,0.2142605599087157,0,0,0,1,0,1,0.16666637306705112,0.7606527425933343,0.0030281364037705832,7.255722314520705,0.023171419411460815,-0.7423422283126418,0.3365441838472585,1.0235155820846558,0.020690650391411106
53977,51.27551812614164,0.2178542951156242,0,0,1,1,0,1,0.16666610165419207,0.7602694992667225,0.0029486990808397415,7.258869189912957,0.023613507260043107,-0.7435009977103204,0.33594459752415473,1.0235155820846558,0.020690650391411106
53978,51.27549232455187,0.2214480262946378,0,1,1,1,0,1,0.16666582998462712,0.7596904310867785,0.0029180577136042624,7.259556486444529,0.024135492113193317,-0.7515989181734801,0.3354427630213717,1.323592185974121,0.03303610207622447
53979,51.2754664129517,0.2250417534285544,0,0,1,1,0,0,0.166665558058825,0.7592394404887907,0.0028918784528025945,7.265193715570936,0.024593449952751006,-0.7665523451928735,0.3350813722607781,1.323592185974121,0.03303610207622447
53980,51.27544039134137,0.2286354765001715,0,0,1,1,0,0,0.16666528587631071,0.7586215182936976,0.0028833930932476654,7.274529357177174,0.024965490110007378,-0.786919149759408,0.33469751101733874,1.323592185974121,0.03303610207622447
53981,51.275414259721096,0.2322291954922876,0,0,1,1,0,0,0.1666650134375527,0.7575984287579645,0.0028822069640857444,7.282998886932562,0.025295088612386964,-0.806481916231088,0.3338514862868949,1.1601725816726685,0.026312856068021664
53982,51.27538801809112,0.235822910387701,0,0,1,1,0,0,0.16666474074254792,0.7555644335729965,0.00287970115069086,7.293715139274034,0.02561220117487082,-0.8314117376216117,0.3316575253744842,1.1601725816726685,0.026312856068021664
53983,51.27536166645165,0.2394166211692095,0,0,0,1,0,0,0.16666446779058597,0.7504149114357809,0.0028762650809050438,7.306116286771183,0.025903149643273556,-0.8619310807323867,0.32562815535745,1.1601725816726685,0.026312856068021664
53984,51.27533520480292,0.2430103278196121,0,0,0,1,0,0,0.1666641945823706,0.7457253147605566,0.002876752046465474,7.3224135959273555,0.026202628360219086,-0.898176480681563,0.3202463940411756,1.1539701223373413,0.026057680685939874
53985,51.27530863314518,0.2466040303217073,0,0,1,1,0,0,0.16666392111766312,0.7541924359777676,0.002870364542292359,7.331061148037442,0.02653241169155595,-0.9291390026024734,0.32909301283733744,1.1539701223373413,0.026057680685939874
53986,51.275281951478654,0.2501977286582942,0,0,0,1,0,0,0.16666364739693176,0.7571572752320872,0.002878298051374559,7.325821289095362,0.027110494971015787,-0.9183422140339672,0.3342841690478015,1.1539701223373413,0.026057680685939874
53987,51.27525515980357,0.2537914228121713,0,0,1,1,0,0,0.1666633734197014,0.7586097869778797,0.002922696321722529,7.321592990174167,0.02762693948217726,-0.9055006427776892,0.33864073837079817,1.1539701223373413,0.026057680685939874
53988,51.27522825812015,0.2573851127661382,0,0,1,1,0,0,0.16666309918502653,0.7594489335817054,0.0029586759221365724,7.322029602325421,0.028460453617054883,-0.9038533282939126,0.3426314601367952,1.1539701223373413,0.026057680685939874
53989,51.27520124642864,0.2609787985029936,0,1,1,1,0,0,0.16666282469455326,0.7603374943680831,0.0030445472573638658,7.335702925670713,0.029914708629046317,-0.9234260260448414,0.3492253376305664,1.1539701223373413,0.026057680685939874
53990,51.27517412472928,0.2645724800055373,0,1,0,1,0,1,0.1666625499475718,0.7612415777987858,0.0030406116385002487,7.327810808838756,0.030124737547866213,-0.9280043719322324,0.3493392145914928,1.1539701223373413,0.026057680685939874
53991,51.27514689302231,0.2681661572565683,0,0,1,1,0,1,0.16666227494478553,0.7619807462371136,0.0029126667418214536,7.290464600514309,0.02879117124569628,-0.9097688834113972,0.3409525409015137,2.451956033706665,0.07945811960280066
53992,51.275119551307945,0.2717598302388872,0,0,1,1,0,1,0.16666199968501275,0.7626129581958673,0.002835694921966292,7.261509092904684,0.028030012211000297,-0.9216207296456057,0.33356553464260347,2.451956033706665,0.07945811960280066
53993,51.275092099586445,0.2753534989352928,0,0,1,1,0,1,0.16666172416872138,0.7629929678968346,0.002773822282263882,7.240191527806354,0.027372481175099793,-0.9369161762344339,0.32714732160818943,2.451956033706665,0.07945811960280066
53994,51.275064537858064,0.2789471633285864,0,0,1,1,0,1,0.16666144839496533,0.7631476933040645,0.002697148536887209,7.245820375198451,0.025866371273966043,-0.9286076709123777,0.3233026944273506,1.6262402534484863,0.04548734634544848
53995,51.275036866123,0.2825408234015666,0,0,1,1,0,1,0.16666117236633404,0.7628679818984049,0.002505608821235589,7.258665292328864,0.018537196316349203,-0.9829196974249993,0.2976144820334975,1.6262402534484863,0.04548734634544848
53996,51.27500908438152,0.286134479137035,0,0,1,0,0,1,0.2499941143097685,0.7624928086178226,0.0026281389431256357,7.254406672749488,0.025574954900157893,-0.8963058384752555,0.32411537786904443,1.6262402534484863,0.04548734634544848
53997,51.27498119263385,0.2897281305177912,0,0,0,1,0,0,0.16666352672387907,0.7619033148750122,0.002651216431158252,7.232096611602012,0.0294098854279422,-0.8637694685393578,0.33354236143536087,1.6262402534484863,0.04548734634544848
53998,51.27495319088027,0.2933217775266363,0,0,1,1,0,0,0.1666633883156274,0.7613123199126874,0.002680035307510267,7.2542389196114545,0.029972729444723335,-0.8572437776348445,0.33821062872684304,0.9161328077316284,0.016272815627309208
53999,51.274925079120976,0.2969154201463704,0,0,1,1,0,0,0.1666600656848394,0.7613459226026461,0.0027163874065481465,7.284592047076135,0.02998107471365795,-0.853515878282903,0.3431240538315621,0.9161328077316283,0.016272815627309204
54000,51.274896857356254,0.3005090583597949,0,1,0,1,0,0,0.16665978837376696,0.7609863902436849,0.00272995568587787,7.29997509906441,0.030153706844773982,-0.8288198601845354,0.3473628678335813,0.9161328077316284,0.016272815627309208
54001,51.27486852558633,0.3041026921497111,0,0,0,0,0,0,0.24999272903474296,0.7605786934766624,0.00273614365629915,7.305203287373139,0.03040623383187545,-0.805860478540883,0.35018464178046593,0.9161328077316284,0.016272815627309208
54002,51.274840083811455,0.3076963214989199,0,0,1,1,0,0,0.16666283603623822,0.7593755441823032,0.0027401667723971025,7.310268923895035,0.030659362059016797,-0.7894573491045614,0.351518492998213,0.9161328077316284,0.016272815627309208
54003,51.27481153203187,0.3112899463902223,0,0,1,1,0,0,0.16666269700457798,0.7581486406287653,0.002744931297320646,7.308614958737034,0.03087081576385201,-0.7749828992100368,0.35173247506423,0.9161328077316284,0.016272815627309208
54004,51.27478287024785,0.3148835668064203,0,0,0,1,0,0,0.16666255784462408,0.7583016874619423,0.0027515414459991913,7.309798265820135,0.031015740337261462,-0.7633286904203616,0.35349812592332003,1.3345072269439697,0.03348515778128257
54005,51.2747540984596,0.3184771827303154,0,0,1,1,0,0,0.16665839797014959,0.7596558250118617,0.002759655143599757,7.3104387186124935,0.031036373716942647,-0.759095892629401,0.3556625345536001,1.3345072269439697,0.03348515778128257
54006,51.274725216667406,0.3220707941447093,0,0,0,1,0,0,0.16665811911975065,0.7612528621143031,0.002768407237057269,7.310540917253919,0.031178859337196878,-0.7523312711410037,0.3585617364435815,1.3345072269439697,0.03348515778128257
54007,51.27469622487151,0.325664401032404,0,0,1,1,0,0,0.16665784001349204,0.762447194963708,0.0027793121377375296,7.311575701678938,0.031085564756713244,-0.7491009848541608,0.3602796604463834,1.3345072269439697,0.03348515778128257
54008,51.27628229387768,-0.6230595729226817,0,1,0,1,0,0,0.16669452563197223,0.7913634483671946,0.0026489699307829452,7.23207134262569,0.025400939398970125,-0.8305348160023428,0.35911918062201575,1.0854709148406982,0.023239554761969764
54009,51.27628223886365,-0.6194655442881565,0,1,0,1,0,0,0.16666643645717868,0.7911709083509381,0.0026538733117164957,7.239267003912961,0.025444835967771962,-0.76836226507703,0.36503538023406673,2.112964153289795,0.06551165451026693
54010,51.27628207382156,-0.6158715156708464,0,0,0,1,0,0,0.16666643645718207,0.7911794500375506,0.0026599079867560354,7.262169433063923,0.025503019637224324,-0.5774616082417965,0.38360085194797966,2.112964153289795,0.06551165451026693
54011,51.27628179875143,-0.6122774870879665,0,0,1,1,0,1,0.1666664364571805,0.7914019951584,0.002671007412346465,7.334578036711328,0.025584550895394815,0.18546682484494062,0.45495409192190794,2.112964153289795,0.06551165451026693
54012,51.27628141365327,-0.608683458556732,0,1,1,1,0,1,0.16666643645717896,0.791394317532405,0.0026836953769422797,7.247471666592913,0.025681866238609335,-0.6780021619595069,0.37481785844564314,1.5461653470993042,0.04219298459019507
54013,51.27628091852703,-0.6050894300943578,0,1,1,1,0,1,0.16666643645717943,0.7910991964234401,0.00269612510432467,7.228810650626238,0.025670276142121282,-0.8018034076143479,0.3623684982350675,2.112964153289795,0.06551165451026693
54014,51.27628031337277,-0.601495401718059,0,0,1,1,0,1,0.16666643645717943,0.7910854098507285,0.0027078972180796484,7.224629702893147,0.025716082528964717,-0.8584215590435963,0.35761298026090604,2.112964153289795,0.06551165451026693
54015,51.276279598190456,-0.5979013734450509,0,0,1,1,0,0,0.1666664364571811,0.7910649266504732,0.0027177094142443506,7.219460152769573,0.025766478605368084,-0.8968276119562109,0.3541671259996652,1.3232704401016235,0.033022865129150876
54016,51.276278772980135,-0.5943073452925484,0,1,1,1,0,0,0.16666643645717963,0.7910311576913414,0.0027250138546723486,7.21726148091272,0.025822811089324115,-0.923869750475824,0.3519617795401718,1.3232704401016235,0.033022865129150876
54017,51.27627783774177,-0.5907133172777667,0,1,0,1,0,0,0.16666643645717977,0.7910285678949757,0.002729584202008846,7.213779126752436,0.02584995606446138,-0.9529090414739114,0.34933908045769635,1.3232704401016235,0.033022865129150876
54018,51.27627679247541,-0.5871192894179207,0,0,1,1,0,0,0.16666643645718102,0.7909088882023583,0.002705300399021736,7.212474458601993,0.025824819063568812,-0.9767626098999238,0.3465616381459,1.3232704401016235,0.033022865129150876
54019,51.27627563718102,-0.5835252617302257,0,0,1,1,0,0,0.16666643645718054,0.7908972136142665,0.0026973466598316006,7.210524155518397,0.025629608910474833,-0.9760177706054375,0.3457034439843978,1.3232704401016235,0.033022865129150876
54020,51.276274371858655,-0.5799312342318965,0,0,1,1,0,0,0.16666643645717807,0.7907023221949901,0.002693931350361867,7.210766274665193,0.025422518514931002,-0.9813517793801467,0.344485384115947,1.386541962623596,0.03562591886341441
54021,51.27627299650831,-0.5763372069401486,0,0,0,1,0,0,0.16666643645717857,0.7905707917756462,0.0026942092547331837,7.209143551003536,0.025091099111659552,-0.9871922781756229,0.342819543790996,1.3865419626235962,0.03562591886341442
54022,51.276271511129984,-0.5727431798721965,0,0,1,1,0,0,0.1666664364571814,0.7901126507210965,0.002685914522872632,7.207518410264592,0.02497015253577383,-0.9888993483262204,0.3414844186836049,1.3865419626235962,0.03562591886341442
54023,51.27626991572369,-0.5691491530452555,0,0,1,1,0,0,0.16666643645717893,0.7898795675107045,0.0026880948415643046,7.205601452531496,0.024819599515084174,-0.9898900088043363,0.3405593835435333,1.3865419626235962,0.03562591886341442
